genes,transfer_auc,within_auc
"PTPN21,SPATS2,ALOX15B",0.5076923076923077,0.8615384615384616
"FCGR1BP,ZFY,PTPRT",0.6230769230769231,0.1923076923076923
"CFAP45,C1QBP,HAGLR",0.7,0.6384615384615384
"SGSH,PERP,TIMP4",0.5,0.46153846153846156
"PALMD,ALDH1A1,ASIC2",0.8615384615384616,0.8692307692307693
"SMPX,TMBIM1,PSEN1",0.2692307692307692,0.776923076923077
"CCDC81,SDC3,ZEB2",0.4307692307692308,0.5
"LOC105371352,PTX3,LOC101928335",0.676923076923077,0.49230769230769234
"SMTN,FBLN7,S100B",0.3846153846153846,0.8307692307692309
"PPEF1,NADK2,ZNF366",0.9692307692307692,0.9769230769230769
"TESC,SGK1,PSMB9",0.7153846153846154,0.7230769230769231
"HINT3,GTF2I-AS1,ARHGAP32",0.5,0.4230769230769231
"ZNF365,WDR5B,LOXL1",0.9076923076923078,0.8846153846153846
"IGHG3,PGAP1,CEBPZOS",0.5846153846153845,0.7846153846153846
"SNN,RGS7BP,HBEGF",0.04615384615384615,0.9615384615384615
"ZBTB47-AS1,CYTL1,CNTN2",0.5,0.9692307692307691
"DTHD1,SNORD114-3,UPP2",0.46923076923076923,0.7076923076923076
"LMBR1,IPCEF1,PGM2L1",0.7692307692307692,0.5615384615384617
"LURAP1L,ADAMTS9-AS2,RNF217",0.5153846153846153,0.3846153846153846
"CBFB,ADORA2A,CAMK2B",0.8923076923076924,0.8538461538461538
"TBC1D19,ADAMTS8,MNS1",0.6846153846153846,0.8769230769230769
"TMC7,ANKS1B,UMAD1",0.07692307692307693,0.976923076923077
"ZSCAN16,ZDHHC23,HIBCH",0.8692307692307693,0.8384615384615385
"SLC27A3,C8orf88,PLXNC1",0.6846153846153846,0.6307692307692307
"LRRC7,CENPVL2,ZNF24",0.6923076923076923,0.6923076923076923
"ZFHX4-AS1,B4GALNT1,CTSC",0.7076923076923077,0.8307692307692308
"KCNC4,KCNK9,ATP2B1",0.41538461538461535,0.6461538461538461
"CIT,NDUFAF4,UICLM",0.7307692307692307,0.6461538461538461
"DEPDC7,KCNC3,OLFM2",0.3,0.6076923076923078
"TMT1A,MPPED2,LRP10",0.7,0.7846153846153846
"RAB29,GPX8,ABCG4",0.1769230769230769,0.7923076923076923
"RASL10A,F11R,KAZN",0.2230769230769231,0.8615384615384616
"CHN2,VPS13B,SP100",0.36153846153846153,0.7769230769230769
"CD55,PAK5,MORC4",0.15384615384615383,0.8384615384615384
"JPX,MAPRE3,S100A11",0.6615384615384615,0.9461538461538462
"COL2A1,QPCT,LINC00641",0.6153846153846154,0.5692307692307692
"SPARC,CNTNAP2,SEC23A",0.6615384615384615,0.3846153846153845
"SLC16A7,KRTAP5-AS1,PTPRN2",0.5692307692307692,0.9384615384615385
"ABCA4,MMP9,CALB1",0.6769230769230768,0.3538461538461538
"CAMK4,MYO5A,ROBO4",0.8,0.8615384615384616
"AP1G2,EIF1AY,TESK2",0.2846153846153846,0.6307692307692307
"SLC39A14,LOC107984035,PTDSS1",0.7461538461538462,0.8538461538461539
"CNTNAP3,AMY1A,MAP2",0.4230769230769231,0.8076923076923077
"SNHG9,CBFA2T3,SYNC",0.3384615384615384,0.6692307692307692
"NEDD4L,MFSD1,PSEN1",0.8538461538461538,0.8076923076923077
"DAPK2,HES1,DYSF",0.5153846153846153,0.2153846153846154
"SSBP3,CALHM6,MAP3K5",0.40769230769230774,0.23076923076923073
"LYVE1,IGFBP7-AS1,DYDC2",0.44999999999999996,0.38076923076923075
"NMNAT2,IGF1R,CSTA",0.9076923076923077,0.8615384615384615
"C11orf54,CAPN15,CMPK2",0.26153846153846155,0.5461538461538462
"LXN,MCHR1,GULP1",0.5538461538461539,0.5
"ZNF710-AS1,SLC24A2,IGSF9B",0.2076923076923077,0.7384615384615385
"UGCG,MLLT11,LCN12",0.846153846153846,0.7384615384615385
"NGB,EVA1C,TRHDE",0.6615384615384615,0.423076923076923
"SMAP2,HYAL1,MARCHF4",0.8461538461538461,0.8384615384615384
"PPFIA1,BHMT2,TTYH2",0.4923076923076923,0.5
"BDH2,LMO4,SYNDIG1L",0.1923076923076923,0.7461538461538463
"RHBDL2,B4GALNT1,GABRB1",0.7076923076923077,1.0
"RIMS1,SPSB1,CNTF",0.7846153846153846,0.7153846153846154
"PRKAG2-AS1,GRIN2D,IP6K3",0.43076923076923074,0.5307692307692307
"TNNT1,LRRN2,SYTL1",0.3153846153846154,0.6230769230769231
"MAP3K11,KBTBD3,POPDC3",0.6692307692307693,0.7615384615384615
"MYL9,YJEFN3,FIGN",0.8461538461538461,0.7615384615384615
"KALRN,CEP19,LYZ",0.7846153846153846,0.6615384615384615
"NOMO1,GPT2,DPY19L3",0.9307692307692308,0.9153846153846155
"FUNDC1,MSC-AS1,TMC6",0.8230769230769232,0.8153846153846154
"GPR17,NKAIN2,FAM106A",0.8615384615384616,0.7307692307692307
"ACTN2,SLC44A2,UAP1",0.8307692307692307,0.7000000000000001
"LYPLAL1,ETS1,DCK",0.13076923076923078,0.8692307692307693
"IMPACT,NUTM2A-AS1,JAZF1-AS1",0.7307692307692307,0.6538461538461537
"CSGALNACT1,NEDD9,MREG",0.41538461538461535,0.38076923076923075
"CHRM3,LINC01094,NT5DC2",0.7076923076923076,0.4692307692307692
"PLEKHF2,CCDC136,SPAM1",0.1846153846153846,0.8923076923076922
"ADA2,CLHC1,SYNGR1",0.8307692307692307,0.8153846153846154
"SLC16A14,GON7,PCDH10-DT",0.9615384615384616,0.9538461538461538
"LOC101929748,ZNF652,OMG",0.5384615384615384,0.823076923076923
"TBC1D2B,ACSL1,NFU1",0.7846153846153845,0.8076923076923077
"CRACD,ARHGAP42,SYNC",0.3384615384615384,0.25384615384615383
"DIAPH2,LURAP1L,CDCA7",0.5615384615384615,0.31153846153846154
"CFAP74,ARRB2,FBXL2",0.676923076923077,0.7
"WBP2NL,APP,RNF180",0.17692307692307693,0.9846153846153847
"ABCC8,PSD2,WWTR1",0.3846153846153846,0.23076923076923073
"TPST1,IKZF5,MRPL37",0.8692307692307691,0.8307692307692307
"ERMP1,WBP2NL,TCIRG1",0.45384615384615384,0.9
"IMPACT,TGFB2,NEDD4L",0.5307692307692307,0.8
"ERVK3-1,ZDHHC23,AXL",0.8,0.8384615384615385
"CEMIP2,DLG3,HHATL",0.9230769230769231,0.8615384615384616
"SNHG1,SNORD104,KCNV1",0.9730769230769231,0.9384615384615385
"KCND2,KNDC1,FAM83H",0.5615384615384615,0.7384615384615384
"CDH4,MTHFD1L,BAGE2",0.7692307692307692,0.6076923076923078
"NUP58,FCGRT,TMEM35A",0.6384615384615384,0.6461538461538462
"TAGLN,ZDHHC23,B3GNT5",0.8692307692307693,0.8384615384615385
"GABRD,CC2D2A,FOXD1",0.7,0.6230769230769231
"LINC00632,SLC7A8,PTPN6",0.25384615384615383,0.8846153846153846
"DACH1,OR7E14P,SRGN",0.6230769230769231,0.4923076923076923
"CRYZ,DCLK1,TMEM144",0.5538461538461539,0.8153846153846154
"CACNB1,RGS16,PCNX2",0.8076923076923077,0.9923076923076923
"KLF10,STXBP6,GAD2",0.5692307692307692,0.5
"LINC01792,HBD,AZGP1",0.6230769230769231,0.4
"NOTCH2,SILC1,RAB11B-AS1",0.39999999999999997,0.7692307692307692
"CCDC81,SCAF11,PSD2",0.1769230769230769,0.9076923076923077
"HSPA1B,GBE1,SWAP70",0.6846153846153846,0.9153846153846154
"RBM43,TBX2-AS1,ERGIC1",0.6,0.7615384615384615
"DDHD1,DNAJB6,SLCO1C1",0.8384615384615385,0.7461538461538462
"CPNE4,GCAWKR,DNAJC5",0.9307692307692307,0.9461538461538461
"PABPC1L2B,MAML2,DGKQ",0.5384615384615384,0.5
"PALD1,FA2H,LIPA",0.4461538461538461,0.8461538461538461
"SESN2,CFAP54,PTAFR",0.4846153846153846,0.9538461538461538
"MYPOP,YEATS4,AKAP5",0.5,0.5615384615384615
"FPGT,SALL3,ZNF827",0.5923076923076923,0.8846153846153846
"UBE2K,C8orf34-AS1,GABRG2",0.8769230769230768,0.8384615384615385
"NCALD,NT5DC3,ACSBG1",0.8846153846153846,0.8384615384615385
"ABCA2,TENT5A,KCNIP1",0.3,0.4615384615384615
"CNTN5,CBLN2,KLF2",0.7153846153846154,0.7153846153846154
"LINC02754,NT5DC1,RAPGEF3",0.5692307692307692,0.5
"KIF3A,ACTN2,HOOK1",0.20769230769230768,0.7461538461538462
"FLRT3,RNF128,DRC1",0.45384615384615384,0.5538461538461539
"PNPT1,EBI3,SMIM3",0.25384615384615383,0.5846153846153846
"P2RY12,NEFL,SNX18",0.7692307692307692,0.5
"PRDM16,GNG5,POU2AF3",0.4769230769230769,0.5
"RPGR,TBC1D30,HCCS",0.6384615384615384,0.9615384615384616
"AACS,HIP1,TGFB1I1",0.6730769230769231,0.5923076923076923
"SLC12A8,LOC105370569,P2RY12",0.6615384615384615,0.7692307692307692
"LINC01697,DUSP6,IBTK",0.31538461538461543,0.46153846153846156
"TNS3,TPD52L1,ITGB2",0.4615384615384615,0.5
"GPX3,GADD45A,LINC01410",0.676923076923077,0.6461538461538462
"RBM48,HELLS,RAP1GAP2",0.1923076923076923,0.8769230769230769
"EMX2OS,CHD7,WWC3",0.5923076923076923,0.823076923076923
"TRIB2,ZNF281,SLC1A4",0.7384615384615385,0.7307692307692308
"ELN,CSRP2,PTGFR",0.7538461538461539,0.8846153846153846
"ZIC1,NIPSNAP3A,ARID5A",0.6692307692307693,0.46153846153846156
"NALF1,FUNDC1,KCTD4",0.8153846153846154,0.7384615384615384
"PXN-AS1,SNTB1,FGR",0.25384615384615383,0.7076923076923076
"FAM131A,TSGA10,RNF182",0.7692307692307693,0.9153846153846154
"CLEC7A,SPEN-AS1,AACS",0.6730769230769231,0.23461538461538461
"GABBR1,ZNF441,KLHDC8A",1.0,1.0
"BOC,VDAC1,FAM13A",0.8923076923076924,0.8846153846153847
"SELPLG,DNAJA1,P4HA1",0.7538461538461538,0.26923076923076916
"PPM1J,PPM1H,TBC1D1",0.8923076923076924,0.8538461538461539
"CFAP43,NR3C2,ZFPM2",0.823076923076923,0.8538461538461539
"ADGRA1,S1PR5,MAFK",0.7576923076923077,0.8153846153846154
"OLA1,GCLM,SDC4",0.6076923076923076,0.38076923076923075
"PLCB4,BNIP2,PGM2L1",0.7692307692307692,0.6307692307692307
"DLGAP1-AS2,PTX3,RBM6",0.3384615384615384,0.49230769230769234
"HS6ST2,CDO1,SLC41A1",0.26923076923076916,0.5461538461538462
"CDK13,CFAP126,EID2B",0.6384615384615384,0.8384615384615384
"KCNA5,CDH7,PEG10",0.4076923076923077,0.26923076923076916
"LOC102724701,MATK,DIAPH2-AS1",0.8384615384615386,0.8230769230769232
"FOXN2,TUBG1,PRICKLE1",0.7461538461538462,0.8153846153846155
"PRXL2B,SPDYE2,TSPAN15",0.5,0.6384615384615384
"RGS14,KCNQ3,MARCHF11",0.7538461538461538,0.6461538461538461
"TRANK1,ATL1,LUM",0.6153846153846154,0.3846153846153846
"TREM2,EPHB1,NXPH1",0.7153846153846153,0.5615384615384615
"OMD,RPRM,VSTM2A-OT1",0.6230769230769231,0.13846153846153847
"IFI44,ABCC12,TMEM65",0.576923076923077,0.7615384615384615
"STOX1,MTARC2,MAFK",0.5153846153846153,0.8461538461538461
"PLXNA1,PHLDB1,TM2D3",0.9153846153846154,0.9076923076923078
"HMG20B,ADM,ADGRL1",0.2,0.6615384615384616
"PSMA3-AS1,NEK7,METRNL",0.35384615384615387,0.7615384615384615
"OCA2,KSR2,MS4A7",0.7461538461538462,0.4461538461538462
"PID1,THBS1,IFIT3",0.8153846153846154,0.7615384615384615
"LSM11,PIEZO2,IFT74",0.823076923076923,0.8461538461538461
"MARCHF3,CYB5R2,BBOF1",0.3538461538461538,0.18846153846153843
"KIAA2012,CYBC1,MYH10",0.9076923076923077,0.9
"EBF1,PCOLCE2,SEPTIN7P13",0.4461538461538461,0.5
"TTC39C,GSTT1,PAM",0.6461538461538461,0.7923076923076924
"RYR2,YOD1,NAP1L5",0.7846153846153846,0.8384615384615385
"GRP,LRRC10B,RRAGB",0.5769230769230769,0.7769230769230768
"YWHAG,RAPGEF3,RAB6B",0.8,0.8076923076923077
"LGALS3BP,TYRP1,KCTD12",0.5,0.676923076923077
"IRX3,BSN,KLHL1",0.8538461538461538,0.8153846153846154
"PCDHA9,TESPA1,C6orf118",0.8384615384615385,0.6307692307692307
"AREL1,SECISBP2L,DNAJB2",0.9692307692307691,0.9615384615384615
"A2M-AS1,GPRC5B,TLCD3A",0.4923076923076923,0.6538461538461539
"GRIN2D,CD14,POP4",0.9230769230769231,0.9000000000000001
"C2CD2,NALF1,MPEG1",0.26923076923076916,0.6846153846153846
"HPR,RSKR,CHST1",0.6846153846153846,0.5461538461538461
"TOX-DT,HPD,PILRA",0.5,0.7076923076923076
"COL6A3,INSYN2B,PLCXD3",0.6461538461538462,0.16153846153846155
"CCNA1,PRXL2B,PACRG-AS3",0.7076923076923076,0.14615384615384613
"TTLL7-IT1,ANTXR1,HSPA4L",0.47692307692307695,0.7769230769230769
"BOLA2-SMG1P6,EIF5A2,TIMM17A",0.8692307692307693,0.846153846153846
"GPT2,WASL,UAP1L1",0.8076923076923077,0.7230769230769231
"ACTRT3,SLC4A7,KCNJ4",0.39230769230769225,1.0
"CBFB,PILRB,TAFA4",0.46153846153846156,0.5230769230769231
"ARMT1,SEC23IP,NPY5R",0.5692307692307692,0.8384615384615385
"INSIG2,CAPS,LINC02754",0.9538461538461538,0.9615384615384615
"COL6A1,AMPD3,CYBA",0.823076923076923,0.7615384615384615
"NNMT,CCDC144NL-AS1,OPTN",0.7307692307692307,0.9153846153846154
"DDX39A,RBM11,MAPK9",0.8846153846153846,0.8846153846153846
"PREX2,GGH,MEST",0.7846153846153846,0.7846153846153846
"IGHG3,C21orf62,WDR86",0.6230769230769231,0.6000000000000001
"NAV2,TLN1,PHLDB1",0.5461538461538462,0.9846153846153847
"IMPACT,ATP6V1E1,KIF5B",0.9384615384615385,0.8923076923076922
"ARHGAP45,INPP4A,PAWR",0.5461538461538462,0.5846153846153845
"KLKB1,BAIAP2,EMILIN2",0.8230769230769232,0.8538461538461538
"ALG14,IRX3,SLC6A13",0.7230769230769231,0.7076923076923076
"SERPINB9,PLEKHG1,CLDN10",0.5,0.6923076923076923
"GDF15,PELI1,SMOC1",0.42307692307692313,0.7538461538461538
"SMYD2,SHISA9,WNK2",0.6615384615384615,0.8923076923076922
"VSIG4,ACOT2,ACP2",0.9461538461538461,0.9153846153846154
"TAP2,SCN3B,IFIT1",0.8615384615384616,0.7846153846153846
"MAP3K9,DPYSL3,CCDC144NL-AS1",0.46923076923076923,1.0
"AR,CYP2E1,NEAT1",0.24615384615384617,0.6461538461538461
"COL24A1,MAEL,NKIRAS1",0.8769230769230769,0.8384615384615385
"EFHB,PLCB4,CHURC1",0.2153846153846154,0.7384615384615385
"UHRF1,HSPA1A,TRAF5",0.6846153846153846,0.7923076923076923
"UAP1,BGLAP,TESC",0.7230769230769231,0.7692307692307693
"EIF5A2,SLC16A9,CAP2",0.47692307692307695,0.27692307692307694
"DNAL4,TRGC2,NIPSNAP2",0.5615384615384615,0.7076923076923076
"FHIT,FBXO6,NEU1",0.8769230769230769,0.8538461538461538
"RBM11,BEGAIN,TXNIP",0.3384615384615385,0.5846153846153845
"GUF1,TTC39A,NPNT",0.8692307692307693,0.8384615384615385
"SYNJ2,ATOH7,COL4A2",0.8076923076923077,0.8076923076923077
"SERINC5,TRIM14,ALAS1",0.8538461538461539,0.9846153846153847
"MFSD6,GFPT2,SPON1",0.8538461538461538,0.823076923076923
"EIF1AY,WFIKKN2,PZP",0.876923076923077,0.7615384615384615
"EIF5-DT,IFT80,GADD45G",0.5076923076923077,0.20769230769230768
"ANO5,RBPMS,COA6",0.8307692307692307,0.6692307692307692
"VMP1,FLRT3,ZNF488",0.8615384615384616,0.7692307692307694
"PTPRK,DIP2B,MED12L",0.5,0.9692307692307692
"RALYL,SVEP1,SAMD5",0.7076923076923076,0.7
"BRINP1,ARHGEF3,LSP1P4",0.7461538461538462,0.7153846153846154
"MAP6D1,BEGAIN,NIPA1",0.7923076923076924,0.8615384615384616
"GSTM3,PTX3,RELA",0.6,0.8615384615384616
"SEMA3B,FGF13,FBLN1",0.7384615384615385,0.5
"SLC26A4,NUP58,SFR1",0.6538461538461537,0.6
"SERPINE2,DNAI7,COL9A1",0.5,0.5307692307692308
"GBP1,LYPD6B,ATP1B2",0.7846153846153846,0.7230769230769231
"CAMK1D,MEGF10,GGCT",0.9230769230769231,0.8923076923076924
